"  <title>NDAWN CSV Export Error</title>_  <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">",Avg Bare Soil Temp_Degrees F,Avg Bare Soil Temp Flag_Unnamed: 14_level_1,Avg Temp_Degrees F,Avg Temp Flag_Unnamed: 12_level_1,Avg Turf Soil Temp_Degrees F,Avg Turf Soil Temp Flag_Unnamed: 16_level_1,Avg Wind Speed_mph,Avg Wind Speed Flag_Unnamed: 18_level_1,Day_Unnamed: 6_level_1,Dew Point_Degrees F,Dew Point Flag_Unnamed: 26_level_1,Elevation_ft,Latitude_deg,Longitude_deg,Max Temp_Degrees F,Max Temp Flag_Unnamed: 8_level_1,Max Wind Speed_mph,Max Wind Speed Flag_Unnamed: 20_level_1,Min Temp_Degrees F,Min Temp Flag_Unnamed: 10_level_1,Month_Unnamed: 5_level_1,Rainfall_inch,Rainfall Flag_Unnamed: 24_level_1,Station Name_Unnamed: 0_level_1,Total Solar Rad_Lys,Total Solar Rad Flag_Unnamed: 22_level_1,Wind Chill_Degrees F,Wind Chill Flag_Unnamed: 28_level_1,Year_Unnamed: 4_level_1
,41.561,,39.718,,42.145,,10.723,,10,34.099,,1944,46.718491,-99.46067,44.875,,28.605,,34.561,,11,,M,Streeter,39.524,,33.315,,2021
,36.771,,31.04,,38.699,,22.374,,11,26.753,,1944,46.718491,-99.46067,35.296,,43.299,,26.784,,11,,M,Streeter,38.652,,16.993,,2021
,35.734,,24.044,,36.487,,19.057,,12,20.119,,1944,46.718491,-99.46067,27.19,,46.144,,20.898,,11,,M,Streeter,97.177,,8.596,,2021
,35.438,,29.396,,35.809,,17.025,,13,22.799,,1944,46.718491,-99.46067,38.325,,47.51,,20.466,,11,,M,Streeter,87.315,,11.886,,2021
,35.254,,30.719,,35.287,,7.52,,14,28.224,,1944,46.718491,-99.46067,36.957,,17.042,,24.48,,11,,M,Streeter,148.604,,22.981,,2021
,37.247,,37.3,,37.235,,9.629,,15,32.698,,1944,46.718491,-99.46067,43.732,,17.913,,30.868,,11,,M,Streeter,172.226,,27.325,,2021
,37.662,,42.246,,38.383,,17.012,,16,28.376,,1944,46.718491,-99.46067,50.774,,42.784,,33.717,,11,,M,Streeter,134.605,,30.213,,2021
,34.359,,28.058,,36.097,,29.497,,17,18.74,,1944,46.718491,-99.46067,33.924,,43.792,,22.192,,11,,M,Streeter,71.216,,9.156,,2021
,32.084,,24.004,,33.843,,13.138,,18,15.909,,1944,46.718491,-99.46067,28.35,,37.184,,19.657,,11,,M,Streeter,177.893,,10.374,,2021
,31.605,,34.139,,33.386,,9.428,,19,19.535,,1944,46.718491,-99.46067,45.397,,27.731,,22.881,,11,,M,Streeter,211.559,,24.624,,2021
,32.396,,32.846,,33.739,,7.191,,20,21.418,,1944,46.718491,-99.46067,41.279,,20.406,,24.413,,11,,M,Streeter,209.299,,24.834,,2021
,32.052,,25.62,,33.44,,14.361,,21,11.895,,1944,46.718491,-99.46067,35.332,,39.312,,15.908,,11,,M,Streeter,187.441,,9.069,,2021
,30.939,,29.292,,32.631,,7.046,,22,19.044,,1944,46.718491,-99.46067,40.561,,16.419,,18.023,,11,,M,Streeter,158.961,,20.357,,2021
,31.359,,38.392,,32.808,,6.143,,23,23.948,,1944,46.718491,-99.46067,50.306,,17.788,,26.478,,11,,M,Streeter,159.378,,31.251,,2021
,31.287,,16.505,,32.921,,11.999,,24,15.928,,1944,46.718491,-99.46067,29.647,,27.373,,3.362,,11,,M,Streeter,56.691,,6.431,,2021
,29.252,,12.897,,31.708,,10.586,,25,5.823,,1944,46.718491,-99.46067,26.355,,27.373,,-0.562,,11,,M,Streeter,186.551,,0.804,,2021
,30.28,,35.414,,31.586,,6.577,,26,25.695,,1944,46.718491,-99.46067,50.684,,20.272,,20.143,,11,,M,Streeter,98.648,,30.084,,2021
,31.367,,32.537,,31.958,,9.713,,27,23.881,,1944,46.718491,-99.46067,43.102,,29.098,,21.972,,11,,M,Streeter,148.191,,25.939,,2021
,31.238,,31.043,,32.151,,7.901,,28,23.772,,1944,46.718491,-99.46067,43.995,,22.512,,18.091,,11,,M,Streeter,95.839,,25.205,,2021
,31.685,,41.596,,32.848,,9.507,,29,33.25,,1944,46.718491,-99.46067,49.298,,24.752,,33.894,,11,,M,Streeter,182.694,,34.855,,2021
,31.894,,31.675,,33.99,,7.831,,30,28.61,,1944,46.718491,-99.46067,42.219,,23.139,,21.13,,11,,M,Streeter,115.485,,27.51,,2021
,34.726,,43.6,,35.425,,9.294,,1,32.912,,1944,46.718491,-99.46067,58.136,,30.845,,29.064,,12,,M,Streeter,146.345,,38.036,,2021
,36.081,,35.533,,36.833,,6.068,,2,29.441,,1944,46.718491,-99.46067,40.986,,18.413,,30.079,,12,,M,Streeter,61.45,,31.49,,2021
,34.157,,29.362,,35.041,,8.544,,3,21.834,,1944,46.718491,-99.46067,35.802,,23.139,,22.921,,12,,M,Streeter,162.905,,22.004,,2021
,32.676,,27.364,,33.69,,10.607,,4,20.36,,1944,46.718491,-99.46067,30.805,,39.066,,23.923,,12,,M,Streeter,35.534,,17.218,,2021
,37.296,,40.654,,38.097,,4.969,,4,31.069,,1927,47.568,-100.915,58.982,,17.665,,22.325,,11,,M,Turtle Lake,225.811,,38.645,,2021
,41.489,,47.737,,41.503,,10.765,,5,38.159,,1927,47.568,-100.915,59.594,,33.085,,35.879,,11,,M,Turtle Lake,103.722,,43.566,,2021
,41.536,,48.113,,41.599,,5.519,,6,32.27,,1927,47.568,-100.915,63.572,,15.55,,32.653,,11,,M,Turtle Lake,171.027,,42.84,,2021
